shipment_id,supplier_id,product_id,store_id,shipment_date,quantity
7926,7,2143,47,2024-05-05,257
7927,297,606,95,2024-02-15,908
7928,54,4005,24,2025-03-29,573
7929,308,4814,16,2024-02-08,790
7930,159,2384,73,2024-11-25,629
7931,359,2140,65,2024-02-28,525
7932,435,3682,97,2025-12-09,737
7933,154,4309,96,2024-01-25,136
7934,182,2201,60,2025-01-24,884
7935,346,865,98,2025-05-06,835
7936,19,3447,75,2025-07-28,402
7937,278,3808,9,2025-12-20,419
7938,237,2320,85,2025-01-11,312
7939,319,1871,16,2025-02-05,475
7940,319,4910,95,2024-02-12,50
7941,151,1623,62,2024-11-22,247
7942,27,2883,97,2025-12-06,167
7943,81,1317,45,2025-01-15,931
7944,231,1543,82,2024-03-22,349
7945,94,4728,58,2025-07-31,156
7946,486,1872,20,2025-04-10,782
7947,218,346,8,2025-12-04,984
7948,334,3094,72,2025-08-18,112
7949,246,2131,35,2025-10-11,122
7950,52,2772,97,2025-05-20,897
7951,313,1222,10,2025-03-27,188
7952,488,4653,19,2024-01-10,171
7953,248,1187,23,2024-12-21,631
7954,400,1381,69,2025-12-19,283
7955,353,1984,34,2025-10-07,113
7956,449,2004,1,2024-04-16,811
7957,116,76,97,2024-06-13,944
7958,245,230,37,2025-07-04,887
7959,458,2759,28,2024-07-04,638
7960,233,999,84,2024-09-04,451
7961,410,795,70,2025-04-14,574
7962,328,4706,36,2024-08-22,907
7963,442,4918,60,2025-11-30,183
7964,20,547,91,2025-11-24,636
7965,128,2791,100,2025-05-01,596
7966,62,2036,2,2024-02-08,883
7967,162,2307,31,2025-02-12,864
7968,263,3587,86,2025-12-20,969
7969,332,1483,50,2025-07-16,787
7970,152,2057,43,2024-04-12,446
7971,343,2295,32,2025-07-01,848
7972,117,591,90,2025-10-25,62
7973,72,828,97,2025-12-20,178
7974,223,4884,65,2024-01-17,755
7975,316,3187,34,2025-06-16,536
7976,5,1779,44,2024-03-30,785
7977,55,1904,56,2024-11-13,374
7978,357,2921,81,2025-07-23,709
7979,39,3515,79,2024-06-12,456
7980,165,3070,36,2025-01-21,511
7981,217,1352,47,2024-03-26,309
7982,386,3223,17,2024-10-14,856
7983,240,1826,8,2025-02-05,911
7984,302,3267,6,2025-11-06,793
7985,38,3275,23,2025-05-06,867
7986,235,3585,61,2024-07-07,910
7987,34,1960,20,2025-03-29,681
7988,107,3711,4,2024-06-26,294
7989,295,2820,58,2024-01-27,199
7990,366,4331,6,2025-01-06,660
7991,205,2338,81,2024-03-31,813
7992,370,2627,13,2024-08-01,64
7993,229,199,58,2024-07-26,580
7994,39,4915,56,2024-12-05,71
7995,452,4259,6,2024-07-02,796
7996,461,2695,63,2024-03-16,909
7997,78,1072,85,2025-04-15,51
7998,250,2403,86,2024-10-27,103
7999,129,3732,46,2025-01-29,662
8000,273,2370,2,2025-11-02,200
8001,392,2645,85,2024-08-07,704
8002,434,3540,20,2025-05-09,781
8003,442,4990,14,2025-06-17,751
8004,334,902,65,2025-06-11,716
8005,453,366,80,2024-05-19,713
8006,419,4553,44,2024-11-23,505
8007,40,1787,70,2024-03-27,153
8008,165,4144,14,2025-08-13,573
8009,301,384,16,2024-03-07,955
8010,399,4228,47,2025-04-03,230
8011,409,4531,64,2025-07-12,450
8012,105,2647,64,2024-02-29,710
8013,473,2961,66,2024-09-02,523
8014,63,505,84,2025-06-06,557
8015,405,4384,26,2025-08-29,101
8016,422,1045,54,2025-10-30,959
8017,446,1002,59,2025-03-06,173
8018,440,4380,36,2025-07-31,568
8019,171,4358,5,2025-07-17,450
8020,227,3938,5,2024-10-15,897
8021,457,939,33,2024-10-27,741
8022,129,935,11,2024-06-13,135
8023,330,1425,60,2024-08-05,315
8024,124,3420,62,2024-11-30,859
8025,136,3937,87,2024-03-21,475
8026,285,4458,67,2025-05-23,226
8027,500,2421,10,2025-02-05,394
8028,73,2259,11,2024-03-18,587
8029,273,2079,97,2024-10-01,414
8030,198,3512,3,2025-06-30,880
8031,222,2000,99,2025-08-13,874
8032,251,3773,67,2025-02-20,469
8033,150,4532,33,2024-02-11,279
8034,73,2099,15,2025-09-20,249
8035,352,2788,43,2024-01-06,848
8036,88,4475,14,2024-11-16,165
8037,168,1664,77,2025-04-10,335
8038,208,3812,56,2025-06-26,968
8039,47,2920,40,2025-03-16,590
8040,344,1281,23,2025-01-08,646
8041,76,4036,60,2024-09-17,251
8042,228,1417,14,2025-02-23,608
8043,132,4351,72,2024-10-23,125
8044,459,955,74,2025-06-10,234
8045,32,1839,33,2025-09-10,60
8046,114,4982,62,2025-12-17,340
8047,461,2931,9,2024-10-01,708
8048,140,1244,33,2024-05-30,975
8049,465,1938,96,2025-12-11,843
8050,105,437,81,2024-01-08,950
8051,112,2268,60,2024-07-23,280
8052,188,1217,12,2024-09-05,945
8053,316,4753,50,2025-11-13,457
8054,308,629,28,2024-06-22,583
8055,113,1567,80,2025-03-20,534
8056,479,4246,75,2024-02-26,130
8057,15,4942,59,2025-06-10,354
8058,468,59,50,2025-06-04,272
8059,52,1313,75,2025-07-05,655
8060,48,3881,54,2024-01-06,682
8061,196,1986,96,2025-05-11,308
8062,166,4970,97,2024-02-24,526
8063,473,4905,84,2024-07-03,987
8064,344,1454,55,2024-05-13,90
8065,414,1355,86,2024-10-12,892
8066,130,3440,44,2024-09-28,787
8067,405,2057,10,2025-04-26,243
8068,212,4447,60,2024-07-08,62
8069,13,3052,7,2025-05-31,698
8070,141,1627,15,2025-08-22,533
8071,109,2244,55,2025-07-29,443
8072,142,1904,99,2024-11-28,870
8073,147,4481,69,2024-04-30,906
8074,309,4617,11,2025-03-24,407
8075,120,2510,64,2025-07-07,765
8076,232,136,98,2024-10-17,310
8077,336,3090,17,2025-07-29,148
8078,190,1405,97,2024-12-11,770
8079,387,2580,90,2025-12-11,854
8080,334,1033,80,2025-01-22,272
8081,442,1047,54,2025-06-28,428
8082,298,4563,13,2024-04-11,909
8083,449,2378,25,2024-02-20,951
8084,82,4614,33,2025-07-17,951
8085,414,94,9,2025-10-17,329
8086,110,3473,23,2024-08-22,140
8087,358,3693,86,2025-10-01,975
8088,261,4065,15,2024-10-09,449
8089,18,4680,63,2024-01-13,491
8090,247,4341,7,2025-04-06,442
8091,56,4248,23,2024-11-10,573
8092,364,2347,76,2025-12-27,675
8093,331,1613,37,2025-12-11,715
8094,41,1985,86,2025-12-29,644
8095,8,1684,51,2025-08-09,293
8096,319,3569,42,2025-04-21,243
8097,161,1671,32,2025-11-18,504
8098,327,2209,7,2025-10-01,688
8099,100,3562,17,2024-05-29,171
8100,313,2810,7,2025-08-06,463
8101,428,1986,20,2024-10-26,808
8102,166,963,52,2025-12-09,789
8103,289,3244,23,2025-04-18,358
8104,485,2007,100,2024-03-21,296
8105,216,241,84,2024-08-07,850
8106,499,3638,17,2024-09-07,187
8107,445,3587,33,2025-06-14,998
8108,247,3985,79,2024-11-19,185
8109,432,2398,87,2024-01-11,670
8110,109,810,24,2024-08-05,547
8111,54,1651,37,2024-02-10,442
8112,57,1541,90,2025-11-18,744
8113,45,3622,71,2025-03-19,73
8114,352,1003,26,2024-12-22,278
8115,46,2132,8,2024-08-11,143
8116,442,3340,62,2025-09-17,871
8117,183,4457,11,2025-07-16,999
8118,81,3270,43,2025-03-25,937
8119,493,491,28,2025-11-19,50
8120,325,4378,84,2024-05-19,604
8121,288,290,36,2025-02-25,892
8122,236,1137,79,2025-01-19,421
8123,473,4103,90,2025-01-11,694
8124,264,417,76,2024-04-07,559
8125,250,3434,45,2024-02-02,80
8126,473,3237,1,2024-12-26,271
8127,329,569,59,2024-06-22,498
8128,364,4460,76,2025-03-08,427
8129,446,2765,88,2025-11-07,798
8130,33,3847,88,2024-04-26,221
8131,204,2626,19,2025-09-30,879
8132,254,626,78,2024-05-24,829
8133,45,3033,19,2024-03-12,306
8134,162,3802,41,2025-12-30,490
8135,330,2076,21,2025-10-28,817
8136,416,3629,29,2025-11-19,739
8137,116,1251,12,2024-07-27,230
8138,218,4993,84,2024-09-21,433
8139,498,1282,34,2024-07-06,841
8140,116,590,98,2024-04-15,287
8141,492,2940,9,2025-11-06,825
8142,495,1029,10,2024-01-15,237
8143,156,2794,11,2024-09-23,718
8144,240,3233,37,2025-05-23,344
8145,480,3913,7,2024-09-12,899
8146,369,3702,63,2025-03-25,129
8147,7,1685,15,2024-07-19,366
8148,466,3830,74,2025-03-02,930
8149,443,3463,97,2024-01-19,494
8150,107,1572,65,2024-04-05,268
8151,341,4481,74,2025-10-16,915
8152,232,1896,32,2025-02-08,948
8153,438,1181,24,2024-04-26,155
8154,372,2270,71,2024-06-10,776
8155,17,2546,74,2024-10-04,642
8156,52,1689,74,2024-12-24,439
8157,273,207,27,2025-08-15,331
8158,344,1667,2,2024-07-14,719
8159,335,2552,82,2024-02-08,122
8160,493,4805,15,2024-02-09,617
8161,204,1455,6,2025-11-25,510
8162,72,4292,77,2024-02-04,625
8163,290,3001,57,2025-12-05,568
8164,488,2590,38,2024-10-28,337
8165,287,4327,86,2024-01-18,319
8166,436,125,30,2025-01-25,318
8167,79,3195,21,2024-11-01,106
8168,154,2165,46,2025-11-15,229
8169,127,2191,51,2025-07-19,875
8170,26,60,81,2024-05-16,102
8171,83,1163,61,2025-10-03,562
8172,360,1051,88,2024-06-25,631
8173,50,4500,78,2025-06-19,672
8174,471,3276,61,2025-12-13,826
8175,130,4761,45,2024-04-26,492
8176,451,4076,90,2024-08-21,292
8177,374,3036,69,2024-03-27,387
8178,14,469,48,2024-02-28,892
8179,106,1509,83,2025-05-27,648
8180,197,1819,78,2024-05-03,735
8181,458,2995,37,2024-04-11,467
8182,284,3975,39,2025-01-20,1000
8183,372,4345,83,2025-05-23,645
8184,29,3393,34,2024-08-17,525
8185,441,4495,55,2025-04-04,599
8186,205,4042,99,2025-08-27,354
8187,138,87,22,2024-07-31,542
8188,171,261,68,2025-07-03,235
8189,305,2446,28,2024-03-15,567
8190,254,61,70,2025-02-05,982
8191,386,3724,15,2024-12-15,836
8192,369,3379,60,2025-07-08,602
8193,468,3882,28,2025-06-24,574
8194,471,2605,17,2024-08-09,188
8195,454,3315,64,2024-03-11,144
8196,252,102,94,2024-12-09,340
8197,105,4319,29,2024-09-14,633
8198,225,3192,99,2025-04-19,484
8199,442,922,84,2024-08-04,552
8200,26,1213,47,2024-07-10,927
8201,334,2546,71,2024-03-17,197
8202,425,3671,46,2024-04-28,404
8203,81,4891,89,2025-11-27,72
8204,482,1069,35,2025-09-23,464
8205,338,2045,77,2024-07-05,783
8206,440,379,77,2025-08-15,457
8207,498,297,10,2024-11-29,222
8208,338,2542,2,2025-03-21,510
8209,230,4468,24,2025-02-23,587
8210,498,3091,73,2025-01-11,465
8211,239,3263,47,2025-02-03,279
8212,466,205,55,2024-12-25,270
8213,406,2200,25,2024-10-09,959
8214,325,514,85,2025-01-08,509
8215,357,4662,84,2024-09-14,462
8216,382,1114,24,2024-10-31,404
8217,400,4550,68,2024-01-07,965
8218,44,2207,2,2025-08-24,814
8219,179,3304,52,2025-02-03,405
8220,406,2676,3,2025-11-21,890
8221,84,3774,18,2025-04-13,746
8222,292,4048,79,2025-09-19,752
8223,263,2303,88,2024-12-27,70
8224,387,3633,34,2025-01-06,153
8225,268,489,14,2025-05-14,558
8226,417,2463,76,2025-11-07,403
8227,293,4972,2,2025-01-15,657
8228,417,2248,83,2025-07-31,802
8229,85,2260,83,2024-09-17,910
8230,433,18,99,2025-07-24,555
8231,245,1946,73,2025-08-31,96
8232,224,2203,48,2025-07-16,690
8233,218,1810,93,2024-07-28,490
8234,255,156,88,2025-05-05,91
8235,227,267,30,2025-11-07,267
8236,272,4439,37,2025-11-16,96
8237,292,4508,29,2025-03-09,353
8238,74,3066,99,2024-02-24,146
8239,206,2987,90,2024-06-02,434
8240,489,3036,56,2024-05-19,965
8241,283,253,83,2024-01-27,707
8242,350,1142,47,2025-01-10,778
8243,258,4803,80,2025-06-11,833
8244,303,1192,68,2024-11-18,98
8245,378,4573,82,2024-01-16,731
8246,42,1437,21,2025-06-03,659
8247,212,2749,54,2025-07-10,385
8248,325,941,68,2025-11-10,603
8249,329,2180,3,2024-10-28,959
8250,80,3511,90,2025-11-04,609
8251,96,2749,75,2025-10-20,568
8252,139,4125,96,2024-01-04,485
8253,346,4928,9,2025-12-23,65
8254,32,3352,35,2024-05-19,60
8255,312,1463,18,2024-08-28,275
8256,34,280,27,2024-07-13,778
8257,99,738,2,2025-07-05,835
8258,128,2602,16,2024-11-23,304
8259,126,683,76,2024-08-24,137
8260,119,3827,64,2024-11-03,250
8261,10,3555,38,2025-01-19,84
8262,211,1009,83,2024-10-25,681
8263,328,4244,83,2024-10-04,296
8264,96,2642,93,2024-03-20,263
8265,308,3517,28,2024-07-01,260
8266,232,969,32,2024-01-17,500
8267,145,4027,15,2024-06-03,729
8268,293,2377,18,2024-03-02,178
8269,366,1851,21,2024-02-10,660
8270,47,3371,67,2024-06-03,998
8271,497,3557,36,2024-12-04,852
8272,437,4338,95,2025-02-08,246
8273,286,1879,98,2025-06-11,895
8274,173,139,15,2024-09-17,445
8275,292,176,34,2024-04-25,401
8276,427,902,47,2025-08-18,583
8277,382,4649,95,2024-09-20,779
8278,321,3102,73,2025-05-02,168
8279,91,13,96,2025-04-30,53
8280,22,4592,98,2025-03-01,98
8281,343,2097,23,2024-12-14,166
8282,21,2434,73,2025-02-13,720
8283,52,4527,9,2025-07-29,381
8284,366,1894,72,2024-06-11,662
8285,488,790,68,2025-08-05,229
8286,172,2781,19,2025-10-22,657
8287,168,1145,41,2024-10-07,937
8288,39,2319,47,2025-08-30,243
8289,469,920,50,2025-08-24,101
8290,390,603,20,2025-11-11,783
8291,449,2276,15,2024-06-28,228
8292,93,1196,9,2024-03-01,307
8293,460,2426,30,2025-06-13,907
8294,264,1207,36,2024-07-10,365
8295,356,2219,72,2024-04-24,381
8296,122,2324,53,2024-05-11,437
8297,227,508,79,2025-08-26,267
8298,318,1130,74,2024-05-21,878
8299,133,4482,55,2025-06-29,74
8300,258,2913,41,2025-10-18,567
8301,273,908,47,2024-10-16,427
8302,164,3297,59,2024-11-05,321
8303,202,3423,66,2024-10-12,504
8304,217,1778,60,2024-02-14,773
8305,152,1169,69,2024-03-24,734
8306,475,4982,80,2024-03-29,527
8307,249,1615,86,2025-07-14,274
8308,210,719,63,2024-05-24,463
8309,278,540,89,2024-12-08,349
8310,492,2042,64,2024-04-29,597
8311,275,2719,24,2024-02-22,188
8312,98,2585,15,2024-03-02,289
8313,348,3313,23,2025-02-08,112
8314,130,1603,34,2025-08-25,484
8315,479,973,42,2025-10-18,556
8316,427,1334,52,2024-08-07,408
8317,8,3498,88,2025-11-20,814
8318,43,772,64,2025-11-19,605
8319,77,2220,69,2024-07-04,628
8320,450,406,34,2025-01-08,633
8321,94,3469,12,2025-08-31,170
8322,180,1694,84,2024-06-17,85
8323,292,1415,42,2025-09-23,719
8324,233,2756,52,2024-09-16,872
8325,396,1256,65,2025-09-14,560
8326,361,3075,61,2024-03-28,999
8327,265,2708,86,2024-09-12,966
8328,417,3029,56,2025-04-26,740
8329,90,137,88,2025-07-02,601
8330,81,1808,95,2024-06-02,672
8331,268,389,35,2024-07-07,811
8332,449,3152,93,2025-02-25,968
8333,184,4974,15,2024-03-09,615
8334,446,372,30,2025-11-11,971
8335,75,1412,66,2025-04-11,525
8336,185,2738,17,2024-01-06,715
8337,427,760,76,2025-06-16,518
8338,325,3391,51,2024-02-26,688
8339,203,4252,86,2024-06-22,345
8340,13,4860,67,2024-08-21,904
8341,49,3404,66,2025-11-04,712
8342,385,4429,80,2025-03-07,841
8343,389,4464,29,2025-09-19,917
8344,437,3314,46,2025-05-24,497
8345,283,1391,68,2024-11-13,979
8346,65,4227,18,2024-01-18,255
8347,143,3246,40,2024-04-04,1000
8348,286,2516,25,2025-03-25,712
8349,462,1243,26,2025-12-06,542
8350,81,1740,16,2025-09-22,285
8351,378,3869,61,2025-10-21,627
8352,174,3401,61,2025-08-04,884
8353,371,1797,33,2025-02-11,171
8354,36,2628,82,2025-04-20,53
8355,401,4119,96,2025-01-07,445
8356,413,2379,19,2025-01-05,233
8357,456,4993,42,2025-07-07,760
8358,226,245,87,2025-02-19,369
8359,116,38,69,2024-10-04,834
8360,390,1869,92,2024-11-18,389
8361,420,1265,69,2024-09-06,444
8362,71,2221,25,2024-10-22,728
8363,467,1026,25,2024-12-12,52
8364,158,4966,96,2024-01-16,716
8365,26,3726,48,2024-04-19,546
8366,295,4382,65,2024-10-06,992
8367,138,1511,52,2025-02-17,624
8368,5,4815,9,2025-12-29,307
8369,225,1119,48,2024-05-31,499
8370,337,1774,49,2025-01-20,815
8371,271,3567,17,2025-01-17,507
8372,14,4944,100,2025-05-08,261
8373,187,912,30,2025-11-18,266
8374,45,3065,6,2024-10-19,845
8375,179,791,13,2024-10-02,78
8376,190,1238,68,2024-10-12,174
8377,406,2278,44,2024-01-12,132
8378,269,3436,85,2025-08-14,624
8379,368,54,73,2025-12-12,287
8380,379,1021,5,2025-07-23,514
8381,51,3396,6,2025-07-28,312
8382,466,1681,41,2025-08-26,253
8383,454,311,38,2024-03-14,277
8384,242,2473,91,2024-06-17,51
8385,243,2403,43,2025-10-09,731
8386,7,4851,24,2024-12-04,966
8387,355,3513,59,2025-01-27,578
8388,66,4659,93,2024-10-01,511
8389,187,3317,72,2024-07-15,997
8390,37,2648,73,2025-08-07,495
8391,491,4201,75,2025-03-01,374
8392,65,4358,78,2024-07-13,655
8393,465,773,47,2025-10-17,259
8394,331,995,100,2024-12-09,980
8395,495,1349,18,2025-11-14,295
8396,346,2830,20,2025-04-06,66
8397,59,2114,45,2024-02-01,871
8398,434,53,92,2025-04-06,391
8399,282,3372,67,2024-04-08,383
8400,311,1170,30,2025-12-31,313
8401,12,1942,10,2025-05-30,841
8402,27,4109,7,2025-03-29,246
8403,373,3222,48,2024-03-19,408
8404,269,1137,34,2024-12-04,589
8405,476,3078,50,2025-09-25,298
8406,296,1610,50,2025-04-27,370
8407,122,991,72,2024-01-01,929
8408,442,4501,21,2024-01-27,703
8409,220,1659,76,2025-03-21,581
8410,481,4837,29,2024-08-03,124
8411,297,919,58,2025-02-01,536
8412,343,630,42,2025-05-29,584
8413,477,4810,87,2024-09-19,499
8414,18,1361,92,2025-10-28,661
8415,371,1440,37,2025-01-22,83
8416,124,4539,80,2025-04-16,92
8417,459,3132,27,2025-02-10,173
8418,170,4976,28,2025-02-11,620
8419,95,4318,98,2024-07-05,454
8420,303,3790,49,2025-01-14,293
8421,301,2184,33,2024-08-22,605
8422,80,937,24,2024-03-16,735
8423,32,789,30,2024-07-09,118
8424,142,4054,53,2024-10-30,614
8425,306,452,14,2025-07-16,484
8426,165,180,93,2024-05-27,598
8427,418,100,54,2025-06-10,85
8428,193,824,53,2024-10-09,725
8429,144,911,46,2025-05-04,120
8430,440,2792,80,2025-09-09,893
8431,471,4377,1,2024-05-05,407
8432,222,2415,21,2025-05-24,109
8433,188,702,93,2025-03-15,415
8434,122,1869,74,2024-01-08,416
8435,273,3744,23,2024-11-13,974
8436,383,2533,19,2024-01-29,562
8437,128,586,53,2024-03-22,136
8438,135,2663,26,2025-04-04,907
8439,150,953,8,2025-03-07,536
8440,159,2230,16,2025-04-10,922
8441,1,53,90,2024-03-14,919
8442,21,2981,12,2024-10-31,227
8443,491,1383,46,2024-02-11,80
8444,256,342,24,2024-10-06,909
8445,323,1483,68,2024-05-09,212
8446,229,837,12,2025-04-21,284
8447,219,4618,27,2025-06-27,797
8448,34,4929,72,2024-05-22,812
8449,208,3080,22,2025-09-08,545
8450,187,3468,85,2025-10-08,878
8451,346,1629,24,2025-07-08,466
8452,484,3732,94,2025-05-27,669
8453,103,1675,68,2024-02-08,508
8454,189,1077,39,2024-04-06,974
8455,293,4484,27,2024-12-27,664
8456,438,1224,76,2024-02-16,478
8457,384,783,20,2025-03-06,263
8458,477,3154,35,2024-02-28,230
8459,372,4739,98,2024-08-19,204
8460,341,1320,18,2025-07-31,275
8461,356,4561,18,2024-04-23,714
8462,455,1233,51,2024-12-04,184
8463,353,4949,14,2025-10-04,431
8464,57,3713,2,2025-01-09,989
8465,101,4138,74,2024-02-13,500
8466,152,2181,84,2025-04-15,639
8467,157,2103,18,2024-02-27,677
8468,491,368,52,2025-02-24,579
8469,382,1272,34,2024-08-27,884
8470,322,8,70,2025-04-07,496
8471,32,1771,20,2025-05-05,901
8472,199,4903,57,2025-12-21,721
8473,112,4331,37,2024-03-22,824
8474,372,4103,1,2025-02-02,428
8475,130,3102,92,2025-11-27,784
8476,125,872,92,2025-04-23,904
8477,140,359,48,2024-07-10,103
8478,151,3935,45,2025-08-19,733
8479,488,4687,6,2025-01-19,228
8480,298,914,35,2025-05-19,418
8481,29,4703,15,2024-02-18,831
8482,59,4024,94,2024-05-25,638
8483,370,4391,23,2024-11-06,799
8484,2,3942,85,2024-12-01,711
8485,161,2853,51,2024-11-14,160
8486,232,2215,100,2025-05-12,789
8487,174,693,73,2024-02-04,729
8488,59,3817,79,2025-07-09,474
8489,287,1364,61,2025-05-05,873
8490,428,3905,67,2025-09-03,809
8491,324,1896,36,2025-10-23,275
8492,42,4701,77,2025-04-11,50
8493,1,4542,21,2025-10-14,70
8494,317,3765,96,2024-04-08,864
8495,361,4459,5,2024-05-13,302
8496,415,479,69,2025-12-05,787
8497,4,4079,84,2025-02-14,564
8498,187,3253,50,2025-02-19,183
8499,239,2360,6,2024-03-21,511
8500,95,4400,59,2025-08-24,313
8501,299,725,5,2025-03-12,809
8502,13,3284,97,2025-07-13,871
8503,134,1411,40,2025-06-10,936
8504,28,957,49,2024-10-24,637
8505,401,62,57,2025-04-04,305
8506,392,1735,31,2024-10-16,829
8507,11,1883,62,2025-08-27,195
8508,12,309,26,2025-09-18,447
8509,165,3525,33,2025-08-23,935
8510,381,2736,95,2025-06-18,684
8511,47,209,26,2024-02-22,439
8512,242,1735,28,2024-10-12,767
8513,446,2047,17,2024-09-04,791
8514,382,2115,71,2024-07-11,818
8515,246,1165,32,2025-05-10,381
8516,403,1525,63,2024-07-01,867
8517,40,530,95,2024-01-19,452
8518,322,117,78,2024-09-28,597
8519,207,1084,57,2024-12-12,964
8520,98,3057,96,2024-05-16,386
8521,146,1006,66,2025-12-19,908
8522,221,2306,80,2025-03-14,392
8523,481,4561,70,2024-07-31,380
8524,124,3952,57,2024-09-23,440
8525,15,107,47,2024-04-21,81
8526,281,4457,55,2024-12-11,666
8527,238,2090,89,2024-01-18,715
8528,158,688,94,2025-04-01,171
8529,148,3656,85,2024-07-22,234
8530,449,906,32,2024-01-20,614
8531,249,3908,55,2025-09-18,743
8532,217,751,48,2024-04-01,61
8533,261,2443,95,2024-08-17,769
8534,386,3204,75,2024-09-28,668
8535,205,1852,96,2025-05-19,302
8536,371,1401,12,2024-06-22,187
8537,6,88,48,2025-07-20,326
8538,373,4888,90,2025-10-09,900
8539,478,4548,78,2024-07-04,442
8540,238,1025,26,2024-02-09,219
8541,155,787,11,2024-12-23,59
8542,458,4044,31,2025-11-03,397
8543,347,1597,78,2024-08-02,74
8544,316,3378,75,2024-04-26,192
8545,353,3135,14,2024-10-02,360
8546,121,3383,81,2024-05-02,461
8547,327,556,88,2024-01-26,998
8548,497,3868,38,2024-12-02,563
8549,463,3794,4,2025-03-25,200
8550,102,2452,32,2025-06-03,393
8551,332,4642,96,2025-06-23,81
8552,76,242,97,2025-07-29,167
8553,291,368,14,2025-12-09,548
8554,372,2287,64,2025-05-12,832
8555,284,2720,60,2024-01-16,497
8556,285,686,43,2025-09-03,834
8557,49,998,56,2025-05-15,990
8558,231,439,17,2025-11-04,586
8559,395,1649,62,2025-02-13,921
8560,403,3059,39,2025-03-17,615
8561,459,1943,27,2024-04-12,196
8562,457,1505,68,2024-10-03,52
8563,455,4183,22,2025-04-19,556
8564,403,155,42,2025-09-13,112
8565,371,2339,73,2025-06-03,682
8566,369,1316,20,2025-12-01,697
8567,160,2254,34,2024-03-12,833
8568,416,4644,82,2025-07-26,115
8569,98,3403,53,2025-12-10,982
8570,174,3609,23,2025-01-29,694
8571,241,2717,81,2025-11-09,443
8572,348,4157,84,2025-04-26,526
8573,328,2622,73,2024-11-29,481
8574,278,20,70,2024-07-28,214
8575,206,918,5,2024-02-02,121
8576,398,1957,61,2024-09-02,814
8577,260,1996,77,2024-11-21,848
8578,350,4095,34,2025-09-28,958
8579,141,1536,11,2025-10-27,901
8580,121,888,16,2025-03-05,502
8581,86,4146,38,2024-06-03,91
8582,300,2968,100,2025-03-09,264
8583,399,526,20,2025-10-23,837
8584,436,814,78,2024-06-26,912
8585,372,4801,49,2025-05-13,509
8586,309,3061,23,2024-12-31,390
8587,27,2015,6,2024-04-18,683
8588,269,3510,17,2024-03-24,820
8589,390,3513,53,2025-06-03,571
8590,329,2991,58,2025-01-16,765
8591,227,1585,16,2024-07-30,849
8592,65,2019,23,2024-01-19,727
8593,147,26,95,2025-05-25,592
8594,135,873,55,2024-08-02,588
8595,11,3402,51,2024-08-26,196
8596,441,4564,9,2025-07-18,186
8597,198,1553,77,2024-06-29,391
8598,206,4266,43,2025-01-18,182
8599,165,2504,99,2025-05-01,765
8600,476,2081,49,2025-08-07,205
8601,239,1627,89,2025-06-03,812
8602,33,3069,99,2025-06-30,431
8603,139,646,2,2025-06-07,325
8604,328,2794,66,2024-07-04,58
8605,463,4698,37,2024-04-08,891
8606,333,3206,61,2025-12-25,107
8607,266,3051,30,2024-06-29,596
8608,37,398,56,2024-01-26,543
8609,86,3533,74,2024-04-22,890
8610,12,974,12,2025-05-19,303
8611,26,4146,65,2024-03-27,442
8612,358,861,70,2025-01-14,838
8613,204,3422,79,2024-02-27,74
8614,334,4309,52,2025-01-03,250
8615,374,3858,3,2024-05-27,56
8616,149,2922,6,2024-06-11,558
8617,94,1490,47,2024-10-09,411
8618,112,1729,71,2025-05-30,971
8619,13,806,87,2024-05-17,924
8620,204,2684,35,2025-02-22,116
8621,85,4075,64,2025-07-14,806
8622,439,2482,62,2024-03-26,854
8623,208,4765,28,2024-01-24,336
8624,42,2859,59,2025-09-24,913
8625,145,1699,63,2024-06-05,990
8626,353,4026,26,2025-12-03,153
8627,488,2577,90,2024-05-13,130
8628,93,3625,32,2025-07-16,396
8629,111,1222,75,2025-11-24,324
8630,145,727,19,2024-05-14,110
8631,140,3987,27,2025-04-11,994
8632,379,1398,72,2025-11-21,452
8633,417,3330,99,2025-02-27,163
8634,61,359,37,2025-12-20,810
8635,17,1874,33,2024-09-16,117
8636,201,4852,57,2025-11-15,942
8637,110,3192,8,2025-03-31,714
8638,222,129,7,2024-08-30,629
8639,398,1315,75,2025-06-14,942
8640,27,149,48,2025-02-10,379
8641,63,2383,55,2025-01-27,443
8642,136,2333,60,2025-03-29,643
8643,342,1833,72,2025-08-05,192
8644,229,2787,21,2024-07-13,328
8645,437,2742,81,2025-02-28,88
8646,134,1483,100,2025-01-06,200
8647,222,2879,38,2024-01-16,491
8648,325,1752,55,2024-04-21,548
8649,403,180,29,2025-11-01,330
8650,475,1886,45,2024-06-24,438
8651,41,3015,84,2024-07-02,196
8652,291,4529,94,2024-04-08,523
8653,432,768,58,2025-04-25,425
8654,395,840,18,2024-08-17,695
8655,128,2308,28,2024-04-10,113
8656,265,2054,87,2025-03-07,937
8657,238,1966,69,2024-11-01,630
8658,327,3028,34,2024-08-25,235
8659,345,2347,6,2024-03-18,543
8660,326,3289,17,2024-09-26,726
8661,186,3203,44,2024-01-18,369
8662,385,1122,98,2024-04-20,846
8663,54,2416,36,2024-09-28,713
8664,93,1424,80,2025-10-05,389
8665,417,557,55,2025-04-28,878
8666,153,2711,96,2025-12-18,802
8667,451,3273,80,2024-04-12,917
